Date,L INC,L 2025,L 2030,L 2035,L 2040,L 2045,L 2050,L 2055,L 2060,L 2065,G FUND,F FUND,C FUND,S FUND,I FUND
5/4/2010,14.1468,0,16.0103,0,16.2468,0,0,0,0,0,13.2669,13.7387,13.995,18.7259,17.6179
5/3/2010,14.2213,0,16.3289,0,16.6189,0,0,0,0,0,13.2657,13.6951,14.3367,19.3099,18.2487
4/30/2010,14.1902,0,16.2134,0,16.485,0,0,0,0,0,13.2619,13.7214,14.1512,18.9648,18.2551
4/29/2010,14.2281,0,16.3734,0,16.6719,0,0,0,0,0,13.2607,13.6888,14.391,19.402,18.3286
4/29/2010,14.2281,0,16.3734,0,16.6719,0,0,0,0,0,13.2607,13.6888,14.391,19.402,18.3286
4/28/2010,14.1877,0,16.2173,0,16.4901,0,0,0,0,0,13.2595,13.657,14.2059,19.043,18.1434
4/27/2010,14.1804,0,16.1926,0,16.4625,0,0,0,0,0,13.2583,13.6989,14.1122,18.9954,18.2329
4/26/2010,14.2512,0,16.4988,0,16.8201,0,0,0,0,0,13.257,13.64,14.4498,19.4817,18.8918
4/23/2010,14.2544,0,16.5203,0,16.8454,0,0,0,0,0,13.2533,13.6333,14.512,19.5443,18.8356
4/22/2010,14.2299,0,16.4175,0,16.7253,0,0,0,0,0,13.2521,13.6535,14.4093,19.3358,18.6247
4/21/2010,14.2321,0,16.429,0,16.738,0,0,0,0,0,13.2509,13.6741,14.3762,19.1314,18.9003
4/20/2010,14.2319,0,16.4349,0,16.7446,0,0,0,0,0,13.2497,13.6432,14.3911,19.0601,18.9695
4/19/2010,14.2057,0,16.3295,0,16.6214,0,0,0,0,0,13.2484,13.6415,14.2759,18.8061,18.8188
4/16/2010,14.2071,0,16.3549,0,16.6535,0,0,0,0,0,13.2447,13.6646,14.2116,18.8928,19.0519
4/15/2010,14.2469,0,16.5252,0,16.8517,0,0,0,0,0,13.2435,13.6201,14.4442,19.1501,19.3309
4/14/2010,14.2407,0,16.5045,0,16.8278,0,0,0,0,0,13.2423,13.6071,14.432,19.1389,19.2572
4/13/2010,14.2073,0,16.3669,0,16.6668,0,0,0,0,0,13.2411,13.6265,14.2725,18.8067,19.0683
4/12/2010,14.207,0,16.3736,0,16.675,0,0,0,0,0,13.2398,13.6084,14.2617,18.7626,19.1785
4/9/2010,14.1911,0,16.3231,0,16.6166,0,0,0,0,0,13.2361,13.568,14.2367,18.7174,19.0072
4/8/2010,14.1653,0,16.2209,0,16.4978,0,0,0,0,0,13.2349,13.5586,14.1421,18.5797,18.749
4/7/2010,14.1638,0,16.2231,0,16.5014,0,0,0,0,0,13.2337,13.5686,14.094,18.5735,18.8782
4/6/2010,14.1709,0,16.263,0,16.5478,0,0,0,0,0,13.2325,13.5027,14.1711,18.6592,18.9043
4/5/2010,14.1642,0,16.2416,0,16.5228,0,0,0,0,0,13.2312,13.4839,14.1472,18.5704,18.9139
4/1/2010,14.1441,0,16.1622,0,16.4301,0,0,0,0,0,13.2263,13.5574,14.0354,18.2498,18.9196
3/31/2010,14.1196,0,16.0622,0,16.3138,0,0,0,0,0,13.2252,13.5767,13.9317,18.0922,18.6945
3/30/2010,14.1242,0,16.0855,0,16.3412,0,0,0,0,0,13.224,13.5595,13.9773,18.1864,18.663
3/29/2010,14.1226,0,16.081,0,16.3361,0,0,0,0,0,13.2229,13.5662,13.9751,18.1694,18.6524
3/26/2010,14.1018,0,16.0069,0,16.2504,0,0,0,0,0,13.2194,13.5625,13.8939,18.0415,18.5204
3/25/2010,14.0908,0,15.9672,0,16.2045,0,0,0,0,0,13.2183,13.5368,13.8835,18.0477,18.3305
3/24/2010,14.0997,0,16.0051,0,16.2495,0,0,0,0,0,13.2171,13.5683,13.907,18.1859,18.3761
3/23/2010,14.1236,0,16.0978,0,16.3575,0,0,0,0,0,13.216,13.637,13.9835,18.3186,18.5919
3/22/2010,14.1027,0,16.0169,0,16.2637,0,0,0,0,0,13.2148,13.6357,13.8824,18.142,18.4998
3/19/2010,14.0856,0,15.9593,0,16.1968,0,0,0,0,0,13.2114,13.6201,13.8116,17.9282,18.5079
3/18/2010,14.1011,0,16.0266,0,16.2757,0,0,0,0,0,13.2102,13.6263,13.8822,18.1185,18.5861
3/17/2010,14.1097,0,16.0684,0,16.3254,0,0,0,0,0,13.2091,13.6399,13.8863,18.2024,18.7514
3/16/2010,14.0922,0,16.0026,0,16.2492,0,0,0,0,0,13.2079,13.6308,13.8058,18.0739,18.6668
3/15/2010,14.0606,0,15.8797,0,16.1066,0,0,0,0,0,13.2068,13.6034,13.699,17.9053,18.3571
3/12/2010,14.0647,0,15.9136,0,16.1474,0,0,0,0,0,13.2033,13.5947,13.6927,17.9723,18.5302
3/11/2010,14.0583,0,15.8887,0,16.1183,0,0,0,0,0,13.2022,13.5899,13.6954,17.949,18.4015
3/10/2010,14.048,0,15.8533,0,16.0778,0,0,0,0,0,13.201,13.5862,13.6357,17.8891,18.3892
3/9/2010,14.0319,0,15.7895,0,16.0036,0,0,0,0,0,13.1999,13.5913,13.5725,17.7468,18.2774
3/8/2010,14.0276,0,15.7794,0,15.9921,0,0,0,0,0,13.1987,13.5766,13.5485,17.6983,18.3228
3/5/2010,14.0231,0,15.7694,0,15.9809,0,0,0,0,0,13.1953,13.5781,13.5484,17.6639,18.2951
3/4/2010,13.981,0,15.599,0,15.7834,0,0,0,0,0,13.1942,13.6111,13.361,17.3644,17.9741
3/3/2010,13.9766,0,15.5907,0,15.7746,0,0,0,0,0,13.193,13.6028,13.3108,17.323,18.0858
3/2/2010,13.964,0,15.5392,0,15.7148,0,0,0,0,0,13.1919,13.6002,13.3031,17.3054,17.8268
3/1/2010,13.9511,0,15.4889,0,15.656,0,0,0,0,0,13.1907,13.5897,13.2721,17.1688,17.7218
2/26/2010,13.9201,0,15.3674,0,15.5151,0,0,0,0,0,13.1896,13.5919,13.1384,16.8475,17.5899
2/25/2010,13.906,0,15.3242,0,15.4658,0,0,0,0,0,13.1862,13.5596,13.1195,16.8434,17.4162
2/24/2010,13.9129,0,15.3586,0,15.5055,0,0,0,0,0,13.185,13.535,13.1436,16.8204,17.5861
2/23/2010,13.8869,0,15.2626,0,15.3954,0,0,0,0,0,13.1839,13.5381,13.0148,16.6859,17.4501
2/22/2010,13.9189,0,15.3995,0,15.5538,0,0,0,0,0,13.1828,13.487,13.1739,16.9115,17.7113
2/19/2010,13.9141,0,15.3895,0,15.5425,0,0,0,0,0,13.1794,13.4762,13.1871,16.9066,17.6368
2/18/2010,13.9093,0,15.3753,0,15.5263,0,0,0,0,0,13.1782,13.4714,13.1567,16.8356,17.6861
2/17/2010,13.895,0,15.3214,0,15.4646,0,0,0,0,0,13.1771,13.4958,13.0697,16.7356,17.6515
2/16/2010,13.8846,0,15.2791,0,15.4158,0,0,0,0,0,13.176,13.5318,13.0114,16.6271,17.6138
2/12/2010,13.8265,0,15.0696,0,15.1756,0,0,0,0,0,13.1714,13.5121,12.7795,16.3518,17.2076
2/11/2010,13.8311,0,15.0902,0,15.1984,0,0,0,0,0,13.1703,13.4906,12.8116,16.223,17.3579
2/10/2010,13.8013,0,14.9736,0,15.0636,0,0,0,0,0,13.1692,13.503,12.6869,15.9513,17.1977
2/9/2010,13.8091,0,15.0021,0,15.0963,0,0,0,0,0,13.1681,13.5351,12.712,15.9528,17.2824
2/8/2010,13.7693,0,14.8483,0,14.9198,0,0,0,0,0,13.1669,13.5589,12.5484,15.7432,16.9555
2/5/2010,13.7881,0,14.9239,0,15.0067,0,0,0,0,0,13.1635,13.5807,12.6559,15.854,17.0327
2/4/2010,13.7894,0,14.9421,0,15.0285,0,0,0,0,0,13.1624,13.552,12.6197,15.7997,17.2864
2/3/2010,13.8766,0,15.2933,0,15.434,0,0,0,0,0,13.1613,13.5096,13.0248,16.3563,17.9244
2/2/2010,13.8961,0,15.3719,0,15.5251,0,0,0,0,0,13.1602,13.5346,13.0918,16.4604,18.1247
2/1/2010,13.8585,0,15.2326,0,15.3652,0,0,0,0,0,13.1591,13.5194,12.924,16.2907,17.8712
1/29/2010,13.8178,0,15.0754,0,15.1845,0,0,0,0,0,13.1578,13.5399,12.7423,16.0615,17.5787
1/28/2010,13.8419,0,15.1849,0,15.3115,0,0,0,0,0,13.154,13.5078,12.8685,16.2295,17.7963
1/27/2010,13.8723,0,15.3056,0,15.4507,0,0,0,0,0,13.1527,13.5115,13.0214,16.4246,17.9697
1/26/2010,13.8674,0,15.2939,0,15.4377,0,0,0,0,0,13.1515,13.5154,12.9574,16.3049,18.1558
1/25/2010,13.88,0,15.3483,0,15.501,0,0,0,0,0,13.1502,13.5162,13.012,16.4107,18.258
1/22/2010,13.8636,0,15.2929,0,15.438,0,0,0,0,0,13.1464,13.5315,12.9525,16.3856,18.0979
1/21/2010,13.9227,0,15.5268,0,15.7081,0,0,0,0,0,13.1451,13.5344,13.2451,16.7235,18.4843
1/20/2010,13.9644,0,15.6933,0,15.8997,0,0,0,0,0,13.1439,13.5051,13.5006,16.9303,18.6913
1/19/2010,14.0018,0,15.8544,0,16.087,0,0,0,0,0,13.1426,13.4826,13.6432,17.0686,19.2067
1/15/2010,13.9669,0,15.7297,0,15.9434,0,0,0,0,0,13.1375,13.4971,13.4749,16.8272,19.0757
1/14/2010,13.9942,0,15.8468,0,16.0796,0,0,0,0,0,13.1363,13.4688,13.6219,17.0413,19.2576
1/13/2010,13.9799,0,15.7965,0,16.0213,0,0,0,0,0,13.135,13.4342,13.5885,17.0006,19.0943
1/12/2010,13.9605,0,15.7193,0,15.9319,0,0,0,0,0,13.1337,13.464,13.4753,16.8078,19.0555
1/11/2010,13.9841,0,15.8277,0,16.0585,0,0,0,0,0,13.1325,13.4109,13.6027,17.0409,19.2349
1/8/2010,13.9736,0,15.7971,0,16.0239,0,0,0,0,0,13.1287,13.4039,13.5791,17.0415,19.1204
1/7/2010,13.9555,0,15.7255,0,15.9405,0,0,0,0,0,13.1274,13.3912,13.5401,16.9627,18.8621
1/6/2010,13.9489,0,15.7041,0,15.9161,0,0,0,0,0,13.1262,13.3989,13.4854,16.8712,18.9418
1/5/2010,13.9461,0,15.6947,0,15.9052,0,0,0,0,0,13.1249,13.4095,13.4722,16.8252,18.951
1/4/2010,13.933,0,15.6554,0,15.8602,0,0,0,0,0,13.1237,13.3511,13.4303,16.7819,18.8929
12/31/2009,13.8805,0,15.4603,0,15.635,0,0,0,0,0,13.1195,13.3347,13.2177,16.4609,18.5372
12/30/2009,13.9028,0,15.5446,0,15.7321,0,0,0,0,0,13.1185,13.3583,13.3518,16.6334,18.5516
12/29/2009,13.9049,0,15.5615,0,15.7523,0,0,0,0,0,13.1174,13.3391,13.3479,16.6443,18.6664
12/28/2009,13.9023,0,15.5552,0,15.7451,0,0,0,0,0,13.1164,13.3206,13.3643,16.6732,18.5778
12/24/2009,13.8941,0,15.5316,0,15.7186,0,0,0,0,0,13.1122,13.3375,13.346,16.6967,18.4617
12/23/2009,13.8814,0,15.4797,0,15.6588,0,0,0,0,0,13.1112,13.3715,13.2762,16.609,18.3808
12/22/2009,13.8669,0,15.4195,0,15.5884,0,0,0,0,0,13.1102,13.3745,13.243,16.4742,18.2151
12/21/2009,13.8567,0,15.3763,0,15.5382,0,0,0,0,0,13.1091,13.4043,13.1941,16.3419,18.1719
12/18/2009,13.8349,0,15.2942,0,15.4444,0,0,0,0,0,13.106,13.4648,13.0578,16.1782,18.1298
12/17/2009,13.8234,0,15.2499,0,15.3935,0,0,0,0,0,13.105,13.4901,12.9823,16.0387,18.1575
12/16/2009,13.8585,0,15.4027,0,15.5704,0,0,0,0,0,13.1039,13.4298,13.1367,16.2081,18.578
12/15/2009,13.844,0,15.3428,0,15.5003,0,0,0,0,0,13.1029,13.4207,13.1217,16.1,18.3543
12/14/2009,13.86,0,15.4038,0,15.5704,0,0,0,0,0,13.1019,13.4463,13.1949,16.1353,18.4909
12/11/2009,13.8334,0,15.303,0,15.4535,0,0,0,0,0,13.0987,13.4485,13.1034,15.8954,18.3215
12/10/2009,13.8243,0,15.2675,0,15.4126,0,0,0,0,0,13.0977,13.4643,13.053,15.7823,18.3234
12/9/2009,13.8127,0,15.2261,0,15.3657,0,0,0,0,0,13.0967,13.4847,12.976,15.7562,18.283
12/8/2009,13.8077,0,15.2121,0,15.3504,0,0,0,0,0,13.0956,13.4952,12.927,15.7425,18.3315
12/7/2009,13.838,0,15.3409,0,15.4993,0,0,0,0,0,13.0946,13.4615,13.0595,15.8679,18.6847
12/4/2009,13.8402,0,15.362,0,15.524,0,0,0,0,0,13.0915,13.4295,13.0914,15.8664,18.7554
12/3/2009,13.8269,0,15.3031,0,15.4551,0,0,0,0,0,13.0905,13.4742,13.0193,15.6271,18.7629
12/2/2009,13.8474,0,15.3824,0,15.5468,0,0,0,0,0,13.0894,13.4963,13.1292,15.796,18.8066
12/1/2009,13.8419,0,15.3561,0,15.5155,0,0,0,0,0,13.0884,13.5146,13.1231,15.6748,18.7561
11/30/2009,13.7985,0,15.1792,0,15.3109,0,0,0,0,0,13.0873,13.5451,12.9659,15.4454,18.275
11/27/2009,13.7847,0,15.1367,0,15.2627,0,0,0,0,0,13.0839,13.5355,12.9156,15.4006,18.1971
11/25/2009,13.84,0,15.3736,0,15.5377,0,0,0,0,0,13.0816,13.4998,13.1389,15.7305,18.804
11/24/2009,13.8167,0,15.282,0,15.4318,0,0,0,0,0,13.0805,13.4907,13.0782,15.6639,18.4718
11/23/2009,13.8219,0,15.314,0,15.4696,0,0,0,0,0,13.0794,13.4619,13.0844,15.7064,18.6321
11/20/2009,13.7765,0,15.1461,0,15.2768,0,0,0,0,0,13.076,13.4554,12.9082,15.5321,18.231
11/19/2009,13.7876,0,15.1948,0,15.3334,0,0,0,0,0,13.0749,13.4561,12.9476,15.5946,18.3713
11/18/2009,13.8297,0,15.3698,0,15.5365,0,0,0,0,0,13.0738,13.4479,13.1235,15.8971,18.7311
11/17/2009,13.8332,0,15.3871,0,15.5571,0,0,0,0,0,13.0727,13.4643,13.1275,15.9536,18.7703
11/16/2009,13.8346,0,15.3991,0,15.5716,0,0,0,0,0,13.0716,13.4652,13.1139,15.9585,18.8754
11/13/2009,13.7854,0,15.22,0,15.3651,0,0,0,0,0,13.0682,13.4137,12.9245,15.6337,18.59
11/12/2009,13.7672,0,15.1532,0,15.2881,0,0,0,0,0,13.0671,13.3965,12.851,15.5006,18.5006
11/10/2009,13.7773,0,15.2036,0,15.347,0,0,0,0,0,13.0648,13.3704,12.9173,15.6419,18.534
11/9/2009,13.7825,0,15.2338,0,15.3828,0,0,0,0,0,13.0637,13.3616,12.9149,15.7061,18.6765
11/6/2009,13.7138,0,14.9781,0,15.0893,0,0,0,0,0,13.0603,13.3491,12.6306,15.3811,18.1586
11/5/2009,13.7082,0,14.9656,0,15.0758,0,0,0,0,0,13.0592,13.3298,12.5973,15.4009,18.1661
11/4/2009,13.6573,0,14.7765,0,14.8586,0,0,0,0,0,13.0581,13.3103,12.359,15.0186,17.9861
11/3/2009,13.6448,0,14.7264,0,14.8015,0,0,0,0,0,13.057,13.3333,12.3411,15.1144,17.6436
11/2/2009,13.6456,0,14.7282,0,14.803,0,0,0,0,0,13.0559,13.361,12.3112,14.897,17.9044
10/30/2009,13.6261,0,14.6594,0,14.7247,0,0,0,0,0,13.0537,13.3719,12.2325,14.8721,17.7148
10/29/2009,13.6981,0,14.9517,0,15.0613,0,0,0,0,0,13.0515,13.3142,12.5856,15.306,18.232
10/28/2009,13.6344,0,14.7037,0,14.7767,0,0,0,0,0,13.0505,13.3546,12.3077,14.962,17.737
10/27/2009,13.6963,0,14.9605,0,15.0742,0,0,0,0,0,13.0494,13.3244,12.5514,15.4615,18.2538
10/26/2009,13.7031,0,15,0,15.1208,0,0,0,0,0,13.0483,13.2769,12.5933,15.6323,18.271
10/23/2009,13.7401,0,15.153,0,15.298,0,0,0,0,0,13.0451,13.3052,12.7421,15.8374,18.629
10/22/2009,13.7758,0,15.2958,0,15.4635,0,0,0,0,0,13.044,13.3248,12.8991,16.1006,18.8605
10/21/2009,13.7483,0,15.1935,0,15.346,0,0,0,0,0,13.0429,13.3207,12.7624,15.9194,18.7517
10/20/2009,13.7711,0,15.2811,0,15.4472,0,0,0,0,0,13.0418,13.351,12.8748,16.1009,18.824
10/19/2009,13.7831,0,15.3365,0,15.5117,0,0,0,0,0,13.0408,13.3175,12.9545,16.2713,18.8344
10/16/2009,13.7495,0,15.213,0,15.3694,0,0,0,0,0,13.0375,13.3067,12.8341,16.1118,18.5419
10/15/2009,13.772,0,15.3101,0,15.4822,0,0,0,0,0,13.0364,13.2856,12.9386,16.2882,18.7291
10/14/2009,13.7658,0,15.2889,0,15.4584,0,0,0,0,0,13.0354,13.3064,12.8856,16.2522,18.7579
10/13/2009,13.7143,0,15.0829,0,15.2208,0,0,0,0,0,13.0343,13.3458,12.6629,15.9584,18.3146
10/9/2009,13.7046,0,15.0661,0,15.2028,0,0,0,0,0,13.03,13.2963,12.6422,15.9912,18.2763
10/8/2009,13.6967,0,15.0319,0,15.1634,0,0,0,0,0,13.0289,13.3558,12.5711,15.8703,18.3213
10/7/2009,13.6681,0,14.9142,0,15.0273,0,0,0,0,0,13.0278,13.3846,12.4775,15.68,18.0004
10/6/2009,13.6591,0,14.8912,0,15.0015,0,0,0,0,0,13.0268,13.3398,12.4369,15.661,18.0108
10/5/2009,13.6168,0,14.7284,0,14.8143,0,0,0,0,0,13.0257,13.3475,12.2688,15.4356,17.658
10/2/2009,13.5753,0,14.5798,0,14.6442,0,0,0,0,0,13.0224,13.3403,12.089,15.1373,17.4952
10/1/2009,13.5903,0,14.6404,0,14.7143,0,0,0,0,0,13.0214,13.3555,12.1433,15.2524,17.6135
9/30/2009,13.6615,0,14.9301,0,15.0487,0,0,0,0,0,13.0202,13.3046,12.4641,15.7393,18.1526
9/29/2009,13.6658,0,14.9482,0,15.0697,0,0,0,0,0,13.0191,13.3104,12.5042,15.8438,18.0696
9/28/2009,13.6701,0,14.9665,0,15.0906,0,0,0,0,0,13.018,13.3103,12.5322,15.836,18.1145
9/25/2009,13.622,0,14.7941,0,14.8932,0,0,0,0,0,13.0146,13.2935,12.311,15.5045,17.9476
9/24/2009,13.6353,0,14.8497,0,14.9572,0,0,0,0,0,13.0135,13.2792,12.3857,15.5925,18.0239
9/23/2009,13.6658,0,14.9807,0,15.1095,0,0,0,0,0,13.0124,13.2612,12.5037,15.8813,18.2793
9/22/2009,13.6892,0,15.0795,0,15.2236,0,0,0,0,0,13.0113,13.2347,12.6304,16.0945,18.387
9/21/2009,13.6632,0,14.9796,0,15.1082,0,0,0,0,0,13.0102,13.2186,12.5476,15.9443,18.1368
9/18/2009,13.6747,0,15.0361,0,15.174,0,0,0,0,0,13.0068,13.2199,12.5898,15.9805,18.341
9/17/2009,13.6713,0,15.0231,0,15.1596,0,0,0,0,0,13.0057,13.2539,12.5574,15.9715,18.3371
9/16/2009,13.6778,0,15.0594,0,15.2019,0,0,0,0,0,13.0045,13.2118,12.5938,16.0433,18.4287
9/15/2009,13.6316,0,14.8806,0,14.9959,0,0,0,0,0,13.0034,13.2107,12.4025,15.7364,18.1083
9/14/2009,13.6179,0,14.8235,0,14.9295,0,0,0,0,0,13.0023,13.2236,12.3639,15.5795,17.9902
9/11/2009,13.6073,0,14.7922,0,14.8944,0,0,0,0,0,12.9989,13.2443,12.2859,15.4307,18.1249
9/10/2009,13.6061,0,14.7898,0,14.8914,0,0,0,0,0,12.9978,13.2369,12.2997,15.4215,18.0874
9/9/2009,13.5717,0,14.6689,0,14.7528,0,0,0,0,0,12.9967,13.1689,12.173,15.2251,17.8985
9/8/2009,13.5464,0,14.5721,0,14.6413,0,0,0,0,0,12.9956,13.1658,12.0786,15.0136,17.7464
9/4/2009,13.5077,0,14.4314,0,14.4798,0,0,0,0,0,12.9911,13.1612,11.9703,14.8283,17.3546
9/3/2009,13.4707,0,14.2873,0,14.3149,0,0,0,0,0,12.99,13.2033,11.8147,14.6272,17.0532
9/2/2009,13.4523,0,14.2206,0,14.239,0,0,0,0,0,12.9889,13.2177,11.7142,14.4507,17.0636
9/1/2009,13.4533,0,14.2313,0,14.5312,0,0,0,0,0,12.9878,13.1778,11.7497,14.5138,17.0047
8/31/2009,13.5155,0,14.4753,0,14.5313,0,0,0,0,0,12.9866,13.1642,12.015,14.857,17.4896
8/28/2009,13.5325,0,14.5562,0,14.625,0,0,0,0,0,12.9831,13.1299,12.1121,15.0473,17.585
8/27/2009,13.5315,0,14.5547,0,14.6231,0,0,0,0,0,12.9819,13.1169,12.1345,15.0551,17.5203
8/26/2009,13.5201,0,14.5119,0,14.5741,0,0,0,0,0,12.9808,13.1245,12.0996,15.0274,17.3771
8/25/2009,13.522,0,14.5267,0,14.5916,0,0,0,0,0,12.9796,13.1117,12.0961,15.0309,17.4802
8/24/2009,13.5123,0,14.4944,0,14.5546,0,0,0,0,0,12.9784,13.0918,12.0676,14.9685,17.4267
8/21/2009,13.5048,0,14.4794,0,14.5378,0,0,0,0,0,12.9749,13.0525,12.0741,14.9964,17.325
8/20/2009,13.4534,0,14.2808,0,14.3106,0,0,0,0,0,12.9738,13.0979,11.8509,14.7149,16.941
8/19/2009,13.4239,0,14.1773,0,14.1928,0,0,0,0,0,12.9726,13.0775,11.7225,14.5613,16.8044
8/18/2009,13.4014,0,14.0985,0,14.103,0,0,0,0,0,12.9715,13.0569,11.641,14.4644,16.6462
8/17/2009,13.3735,0,13.9908,0,13.9799,0,0,0,0,0,12.9703,13.0915,11.522,14.2513,16.4839
8/14/2009,13.4398,0,14.2574,0,14.286,0,0,0,0,0,12.9668,13.0693,11.8064,14.6722,16.9881
8/13/2009,13.4603,0,14.3431,0,14.3847,0,0,0,0,0,12.9656,13.048,11.9077,14.8889,17.0675
8/12/2009,13.4311,0,14.2397,0,14.2664,0,0,0,0,0,12.9645,12.9965,11.8247,14.7674,16.8048
8/11/2009,13.4022,0,14.1352,0,14.1474,0,0,0,0,0,12.9633,13.0006,11.6863,14.5776,16.7042
8/10/2009,13.429,0,14.2432,0,14.271,0,0,0,0,0,12.9622,12.967,11.8327,14.806,16.7954
8/7/2009,13.4311,0,14.2683,0,14.3005,0,0,0,0,0,12.9587,12.9118,11.8714,14.8675,16.8289
8/6/2009,13.4059,0,14.1722,0,14.1907,0,0,0,0,0,12.9575,12.9566,11.7141,14.5472,16.9121
8/5/2009,13.4178,0,14.2233,0,14.2496,0,0,0,0,0,12.9563,12.9402,11.7787,14.6926,16.9374
8/4/2009,13.4246,0,14.2464,0,14.2759,0,0,0,0,0,12.9552,12.9735,11.8092,14.7156,16.9586
8/3/2009,13.4215,0,14.238,0,14.2666,0,0,0,0,0,12.954,12.9827,11.7733,14.6141,17.0838
7/31/2009,13.3721,0,14.0503,0,14.0517,0,0,0,0,0,12.9505,13.0296,11.5953,14.306,16.6768
7/30/2009,13.3546,0,13.9947,0,13.988,0,0,0,0,0,12.9494,12.9495,11.5866,14.3073,16.4198
7/29/2009,13.3157,0,13.8535,0,13.8269,0,0,0,0,0,12.9482,12.9265,11.4496,14.0947,16.141
7/28/2009,13.3268,0,13.8993,0,13.8796,0,0,0,0,0,12.947,12.9262,11.4992,14.2072,16.1896
7/27/2009,13.3316,0,13.9232,0,13.907,0,0,0,0,0,12.9459,12.9026,11.5293,14.2333,16.2439
7/24/2009,13.3231,0,13.8998,0,13.8807,0,0,0,0,0,12.9424,12.9126,11.4952,14.1665,16.2488
7/23/2009,13.3075,0,13.8446,0,13.8175,0,0,0,0,0,12.9412,12.8881,11.4594,14.0624,16.1212
7/22/2009,13.2536,0,13.6424,0,13.5878,0,0,0,0,0,12.9401,12.9545,11.199,13.6808,15.9038
7/21/2009,13.2518,0,13.6323,0,13.5758,0,0,0,0,0,12.9389,12.9806,11.2033,13.6245,15.8688
7/20/2009,13.237,0,13.5904,0,13.5287,0,0,0,0,0,12.9377,12.9177,11.1625,13.6204,15.7698
7/17/2009,13.1922,0,13.4372,0,13.3547,0,0,0,0,0,12.9342,12.8741,11.036,13.4133,15.4142
7/16/2009,13.1971,0,13.4571,0,13.3778,0,0,0,0,0,12.9331,12.8972,11.0401,13.4462,15.48
7/15/2009,13.1719,0,13.3721,0,13.2813,0,0,0,0,0,12.9319,12.869,10.9448,13.2808,15.3888
7/14/2009,13.0923,0,13.0813,0,12.9523,0,0,0,0,0,12.9308,12.9314,10.6297,12.8641,14.8613
7/13/2009,13.0804,0,13.0356,0,12.9006,0,0,0,0,0,12.9296,12.976,10.5732,12.7605,14.8123
7/10/2009,13.0181,0,12.8288,0,12.6686,0,0,0,0,0,12.9261,12.9765,10.3152,12.4623,14.5588
7/9/2009,13.0247,0,12.8623,0,12.7065,0,0,0,0,0,12.925,12.9132,10.357,12.4701,14.6667
7/8/2009,13.0148,0,12.8228,0,12.6618,0,0,0,0,0,12.9238,12.9628,10.32,12.4247,14.5543
7/7/2009,13.0176,0,12.8486,0,12.692,0,0,0,0,0,12.9226,12.89,10.3318,12.5105,14.6349
7/6/2009,13.067,0,13.0296,0,12.8966,0,0,0,0,0,12.9215,12.8692,10.5388,12.7761,14.9229
7/2/2009,13.0639,0,13.0371,0,12.907,0,0,0,0,0,12.9168,12.865,10.5117,12.8758,14.9603
7/1/2009,13.1388,0,13.3156,0,13.2231,0,0,0,0,0,12.9157,12.831,10.8266,13.3031,15.4141
6/30/2009,13.1171,0,13.2352,0,13.1312,0,0,0,0,0,12.9145,12.826,10.7785,13.1657,15.1965
6/29/2009,13.1341,0,13.2947,0,13.198,0,0,0,0,0,12.9133,12.8305,10.8699,13.1917,15.28
6/26/2009,13.1109,0,13.2238,0,13.1189,0,0,0,0,0,12.9099,12.8248,10.7721,13.1289,15.1855
6/25/2009,13.1069,0,13.2091,0,13.1015,0,0,0,0,0,12.9087,12.8093,10.7851,13.0327,15.1586
6/24/2009,13.0518,0,13.0268,0,12.8963,0,0,0,0,0,12.9076,12.7434,10.5588,12.734,14.9879
6/23/2009,13.0333,0,12.9597,0,12.8203,0,0,0,0,0,12.9064,12.7587,10.4898,12.5793,14.9086
6/22/2009,13.0214,0,12.9226,0,12.7786,0,0,0,0,0,12.9053,12.7411,10.4655,12.6176,14.7388
6/19/2009,13.097,0,13.2127,0,13.108,0,0,0,0,0,12.9018,12.6883,10.7941,13.1059,15.1783
6/18/2009,13.0807,0,13.1586,0,13.0465,0,0,0,0,0,12.9006,12.6532,10.7603,13.0382,15.0331
6/17/2009,13.0679,0,13.107,0,12.9888,0,0,0,0,0,12.8995,12.7471,10.669,12.9811,14.974
6/16/2009,13.0685,0,13.116,0,12.9992,0,0,0,0,0,12.8983,12.7152,10.6838,12.9971,14.9918
6/15/2009,13.0983,0,13.2308,0,13.1295,0,0,0,0,0,12.8972,12.6879,10.8189,13.2129,15.1378
6/12/2009,13.1618,0,13.4815,0,13.4152,0,0,0,0,0,12.8937,12.6428,11.0818,13.5567,15.6496
6/11/2009,13.1597,0,13.4868,0,13.4222,0,0,0,0,0,12.8925,12.5985,11.0657,13.5965,15.7131
6/10/2009,13.1363,0,13.4075,0,13.3322,0,0,0,0,0,12.8914,12.5632,10.9969,13.5047,15.5301
6/9/2009,13.1398,0,13.4163,0,13.3418,0,0,0,0,0,12.8902,12.5929,11.0336,13.5674,15.4225
6/8/2009,13.1201,0,13.3467,0,13.2622,0,0,0,0,0,12.8891,12.5599,10.9951,13.4434,15.2453
6/5/2009,13.1278,0,13.3847,0,13.3066,0,0,0,0,0,12.8856,12.5893,11.0042,13.5367,15.3506
6/4/2009,13.1409,0,13.4234,0,13.3506,0,0,0,0,0,12.8844,12.6831,11.0306,13.5634,15.435
6/3/2009,13.119,0,13.3392,0,13.2554,0,0,0,0,0,12.8833,12.7492,10.904,13.3516,15.4194
